context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
document-054,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-054,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-054,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-054,256,16,16,0,16,0,100.0,80.63923194655636,100.0
document-054,512,16,15,1,15,0,100.0,79.61166989641515,100.0
document-054,1024,16,5,11,4,1,80.0,37.55346297625253,96.37758913675698
document-054,2048,16,2,14,2,0,100.0,34.2380227506653,100.0
document-055,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-055,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-055,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-055,256,16,16,0,16,0,100.0,80.63923194655636,100.0
document-055,512,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-055,1024,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-055,2048,16,15,1,9,6,60.0,35.7468301206246,80.17550385865842
document-056,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-056,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-056,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
